season,round,match_id,venue,home_team,away_team,url,is_playoff
2024-2025,21,11017,Stade Marcel-Deflandre,Stade Rochelais,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j21/11017-la-rochelle-bayonne,0
2024-2025,21,11018,Stade Aimé-Giral,USA Perpignan,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j21/11018-perpignan-racing-92,0
2024-2025,21,11014,Stade Mayol,RC Toulon,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j21/11014-toulon-clermont,0
2024-2025,21,11016,Stade Jean-Bouin,Stade Français Paris,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j21/11016-paris-toulouse,0
2024-2025,22,11024,Stade Ernest-Wallon,Stade Toulousain,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j22/11024-toulouse-castres,0
2024-2025,22,11019,Stade Marcel-Michelin,ASM Clermont,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j22/11019-clermont-lyon,0
2024-2025,22,11020,Stade Jean-Dauger,Aviron Bayonnais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j22/11020-bayonne-pau,0
2024-2025,22,11021,GGL Stadium,Montpellier Hérault Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j22/11021-montpellier-perpignan,0
2024-2025,22,11023,Stade de la Rabine,RC Vannes,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j22/11023-vannes-toulon,0
2024-2025,22,11025,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j22/11025-bordeaux-begles-la-rochelle,0
2024-2025,22,11022,Paris La Défense Arena,Racing 92,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j22/11022-racing-92-paris,0
2024-2025,23,11027,Stade de Gerland,LOU Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j23/11027-lyon-pau,0
2024-2025,23,11029,Paris La Défense Arena,Racing 92,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j23/11029-racing-92-bayonne,0
2024-2025,23,11031,Stade de la Rabine,RC Vannes,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j23/11031-vannes-la-rochelle,0
2024-2025,23,11032,Stade Aimé-Giral,USA Perpignan,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j23/11032-perpignan-paris,0
2024-2025,23,11030,Stade Mayol,RC Toulon,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j23/11030-toulon-toulouse,0
2024-2025,23,11028,GGL Stadium,Montpellier Hérault Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j23/11028-montpellier-bordeaux-begles,0
2024-2025,23,11306,Stade Pierre-Fabre,Castres Olympique,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j23/11306-castres-clermont,0
2024-2025,24,11039,Stade Chaban-Delmas,Union Bordeaux-Bègles,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j24/11039-bordeaux-begles-castres,0
2024-2025,24,11033,Stade Marcel-Michelin,ASM Clermont,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j24/11033-clermont-perpignan,0
2024-2025,24,11034,Stade Jean-Dauger,Aviron Bayonnais,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j24/11034-bayonne-vannes,0
2024-2025,24,11035,Stade du Hameau,Section Paloise,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j24/11035-pau-toulon,0
2024-2025,24,11036,Stade Jean-Bouin,Stade Français Paris,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j24/11036-paris-lyon,0
2024-2025,24,11038,Stade Ernest-Wallon,Stade Toulousain,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j24/11038-toulouse-racing-92,0
2024-2025,24,11037,Stade Marcel-Deflandre,Stade Rochelais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j24/11037-la-rochelle-montpellier,0
2024-2025,25,11040,Stade Marcel-Michelin,ASM Clermont,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2024-2025/j25/11040-clermont-paris,0
2024-2025,25,11041,Stade Pierre-Fabre,Castres Olympique,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/j25/11041-castres-bayonne,0
2024-2025,25,11042,Paris La Défense Arena,Racing 92,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j25/11042-racing-92-montpellier,0
2024-2025,25,11044,Stade de la Rabine,RC Vannes,Section Paloise,https://top14.lnr.fr/feuille-de-match/2024-2025/j25/11044-vannes-pau,0
2024-2025,25,11045,Stade Marcel-Deflandre,Stade Rochelais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/j25/11045-la-rochelle-perpignan,0
2024-2025,25,11046,Stade Ernest-Wallon,Stade Toulousain,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2024-2025/j25/11046-toulouse-lyon,0
2024-2025,25,11043,Stade Mayol,RC Toulon,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/j25/11043-toulon-bordeaux-begles,0
2024-2025,26,11047,Stade Jean-Dauger,Aviron Bayonnais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/j26/11047-bayonne-toulon,0
2024-2025,26,11048,Stade de Gerland,LOU Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2024-2025/j26/11048-lyon-racing-92,0
2024-2025,26,11049,GGL Stadium,Montpellier Hérault Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/j26/11049-montpellier-clermont,0
2024-2025,26,11050,Stade du Hameau,Section Paloise,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2024-2025/j26/11050-pau-la-rochelle,0
2024-2025,26,11051,Stade Jean-Bouin,Stade Français Paris,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/j26/11051-paris-castres,0
2024-2025,26,11052,Stade Chaban-Delmas,Union Bordeaux-Bègles,RC Vannes,https://top14.lnr.fr/feuille-de-match/2024-2025/j26/11052-bordeaux-begles-vannes,0
2024-2025,26,11053,Stade Aimé-Giral,USA Perpignan,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2024-2025/j26/11053-perpignan-toulouse,0
2017-2018,27,8289,Stade Mayol,RC Toulon,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2017-2018/barrages/8289-toulon-lyon,1
2017-2018,27,8290,Stade Ernest-Wallon,Stade Toulousain,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2017-2018/barrages/8290-toulouse-castres,1
2017-2018,28,8291,Parc OL,Montpellier Hérault Rugby ,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2017-2018/demi-finales/8291-montpellier-lyon,1
2017-2018,28,8292,Parc OL,Racing 92,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2017-2018/demi-finales/8292-racing-92-castres,1
2017-2018,29,8293,Stade de France,Montpellier Hérault Rugby ,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2017-2018/finale/8293-montpellier-castres,1
2017-2018,30,8288,Stade des Alpes,FC Grenoble Rugby,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2017-2018/match-daccession/8288-grenoble-oyonnax,1
2018-2019,27,8723,Paris La Défense Arena,Racing 92,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2018-2019/barrages/8723-racing-92-la-rochelle,1
2018-2019,27,8724,Stade de Gerland,LOU Rugby,Montpellier Hérault Rugby ,https://top14.lnr.fr/feuille-de-match/2018-2019/barrages/8724-lyon-montpellier,1
2018-2019,28,8726,Stade Matmut-Atlantique,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2018-2019/demi-finales/8726-toulouse-la-rochelle,1
2018-2019,28,8727,Stade Matmut-Atlantique,ASM Clermont,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/demi-finales/8727-clermont-lyon,1
2018-2019,29,8728,Stade de France,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2018-2019/finale/8728-toulouse-clermont,1
2018-2019,30,8725,Stade Amédée-Domenech,CA Brive,FC Grenoble Rugby,https://top14.lnr.fr/feuille-de-match/2018-2019/match-daccession/8725-brive-grenoble,1
2021-2022,27,9923,Stade Ernest-Wallon,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/barrages/9923-toulouse-la-rochelle,1
2021-2022,27,9924,Stade Chaban-Delmas,Union Bordeaux-Bègles,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/barrages/9924-bordeaux-begles-racing-92,1
2021-2022,28,9925,Allianz Riviera,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/demi-finales/9925-castres-toulouse,1
2021-2022,28,9926,Allianz Riviera,Montpellier Hérault Rugby ,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/demi-finales/9926-montpellier-bordeaux-begles,1
2021-2022,29,9927,Stade de France,Castres Olympique,Montpellier Hérault Rugby ,https://top14.lnr.fr/feuille-de-match/2021-2022/finale/9927-castres-montpellier,1
2021-2022,30,9922,Stade André et Guy Boniface,Stade Montois,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/match-daccession/9922-mont-de-marsan-perpignan,1
2022-2023,27,10244,Stade Jean-Bouin,Stade Français Paris,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/barrage/10244-paris-racing-92,1
2022-2023,27,10246,Stade de Gerland,LOU Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/barrage/10246-lyon-bordeaux-begles,1
2022-2023,28,10249,Reale Arena,Stade Toulousain,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/demi-finale/10249-toulouse-racing-92,1
2022-2023,28,10251,Reale Arena,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/demi-finale/10251-la-rochelle-bordeaux-begles,1
2022-2023,29,10252,Stade de France,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/finale/10252-toulouse-la-rochelle,1
2022-2023,30,10253,Stade des Alpes,FC Grenoble Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/access/10253-grenoble-perpignan,1
2023-2024,27,10779,Stade Mayol,RC Toulon,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/barrage/10779-toulon-la-rochelle,1
2023-2024,27,10780,Stade Chaban-Delmas,Union Bordeaux-Bègles,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/barrage/10780-bordeaux-begles-racing-92,1
2023-2024,28,10781,Stade Matmut-Atlantique,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/demi-finale/10781-toulouse-la-rochelle,1
2023-2024,28,10783,Stade Matmut-Atlantique,Stade Français Paris,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/demi-finale/10783-paris-bordeaux-begles,1
2023-2024,29,10782,Orange Velodrome,Stade Toulousain,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/finale/10782-toulouse-bordeaux-begles,1
2023-2024,30,10254,Stade des Alpes,FC Grenoble Rugby,Montpellier Hérault Rugby ,https://top14.lnr.fr/feuille-de-match/2023-2024/access-top-14/10254-grenoble-montpellier,1
2024-2025,27,10912,Stade Jean-Dauger,Aviron Bayonnais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2024-2025/barrage/10912-bayonne-clermont,1
2024-2025,27,10917,Stade Mayol,RC Toulon,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2024-2025/barrage/10917-toulon-castres,1
2024-2025,28,11054,Parc OL,Stade Toulousain,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2024-2025/demi-finale/11054-toulouse-bayonne,1
2024-2025,28,11055,Parc OL,Union Bordeaux-Bègles,RC Toulon,https://top14.lnr.fr/feuille-de-match/2024-2025/demi-finale/11055-bordeaux-begles-toulon,1
2024-2025,29,11056,Stade de France,Stade Toulousain,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2024-2025/finale/11056-toulouse-bordeaux-begles,1
2024-2025,30,11057,Stade des Alpes,FC Grenoble Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2024-2025/access-top-14/11057-grenoble-perpignan,1
